%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
65.0, 55.305640544742346, 107.32016912847757, 73.02528653480113, 22.17760673724115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651835907351816E9, 0.0, 2022-05-06 12:18:27.351
65.0, 69.10961128119379, 81.76917263120413, 53.12901877053082, 36.075074972584844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651835907351816E9, 0.0, 2022-05-06 12:18:27.351
0.0, -231.09776801196858, -91.45738346641883, -126.62366274977103, -161.02139259222895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651835907387816E9, 0.0, 2022-05-06 12:18:27.387
1.0, -193.99048065161332, -45.875482806470245, -83.15106566483155, -134.30728720873594, 0.0, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518359073878355E9, 0.0, 2022-05-06 12:18:27.387
1.0, -226.10126167116687, -136.05569043802097, -156.48302399599925, -146.81725256051868, 0.0, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518359073878355E9, 0.0, 2022-05-06 12:18:27.387
2.0, -270.0787452501245, -191.43238908192143, -202.21826055413112, -191.2435241341591, 0.1600000075995922, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518359074008026E9, 0.0, 2022-05-06 12:18:27.400
2.0, -239.89027280779555, -90.38029227918014, -118.97930724034086, -153.68744877912104, 0.1600000075995922, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518359074008026E9, 0.0, 2022-05-06 12:18:27.400
3.0, -183.75437447289005, -40.295552072580904, -80.21150429965928, -127.7250632867217, 0.1600000075995922, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518359074017973E9, 0.0, 2022-05-06 12:18:27.401
3.0, -226.9016002616845, -149.5716888778843, -163.48411671305075, -162.12466307915747, 0.1600000075995922, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518359074017973E9, 0.0, 2022-05-06 12:18:27.401
4.0, -280.7038010242395, -207.73461298877373, -212.62640213081613, -195.69400508143008, 0.1600000075995922, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518359074157925E9, 0.0, 2022-05-06 12:18:27.415
4.0, -244.84938014904037, -104.5507732112892, -130.78991130040959, -169.73535948898643, 0.1600000075995922, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518359074157925E9, 0.0, 2022-05-06 12:18:27.415
5.0, -198.94958799285814, -46.02133890474215, -84.37401295034215, -138.63061155751348, 0.1600000075995922, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518359074298484E9, 0.0, 2022-05-06 12:18:27.429
5.0, -217.17038057697937, -150.04291627230123, -164.71828369842842, -164.6715349489823, 0.1600000075995922, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518359074298484E9, 0.0, 2022-05-06 12:18:27.429
6.0, -254.64791803294793, -191.50718708103523, -191.847517977003, -174.2718581352383, 0.1600000075995922, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651835907444868E9, 0.0, 2022-05-06 12:18:27.444
6.0, -239.14229281665757, -94.96166972490028, -123.54198518628255, -142.94645610637963, 0.1600000075995922, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651835907444868E9, 0.0, 2022-05-06 12:18:27.444
