%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, -288.69222732959315, -197.5246861097403, -202.49688310083002, -201.72833365993574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518364901475577E9, 0.0, 2022-05-06 12:28:10.147
1.0, -220.94767953222618, -71.90892639802769, -117.57123490702361, -150.99659076100215, 0.0, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518364901776173E9, 0.0, 2022-05-06 12:28:10.177
1.0, -205.46075381571427, -91.86129266163334, -131.689357239753, -149.76242377562448, 0.0, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518364901776173E9, 0.0, 2022-05-06 12:28:10.177
2.0, -276.87414346961305, -216.66923398291692, -223.09625205677003, -201.21596736600623, 0.1600000075995922, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65183649017954E9, 0.0, 2022-05-06 12:28:10.179
2.0, -284.9972061733715, -197.6294033084996, -210.38059220742434, -203.4112886399962, 0.1600000075995922, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65183649017954E9, 0.0, 2022-05-06 12:28:10.179
3.0, -230.6452401173301, -87.33975361520424, -130.39909175504, -170.29447453236207, 0.1600000075995922, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518364901805449E9, 0.0, 2022-05-06 12:28:10.180
3.0, -200.73352027172223, -101.83934574341401, -144.50225448794663, -151.41171965608373, 0.1600000075995922, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518364901805449E9, 0.0, 2022-05-06 12:28:10.180
4.0, -272.3301650234498, -214.79928400507197, -223.83301234804094, -197.86501700570807, 0.1600000075995922, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518364901906068E9, 0.0, 2022-05-06 12:28:10.190
4.0, -289.98249281430617, -191.45482848165557, -198.03144255373627, -202.67826824868098, 0.1600000075995922, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518364901906068E9, 0.0, 2022-05-06 12:28:10.190
5.0, -226.44533246709034, -77.47763743204996, -117.69091170560569, -155.3909732089378, 0.1600000075995922, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518364902066047E9, 0.0, 2022-05-06 12:28:10.206
5.0, -205.95442060986534, -99.68890326889232, -145.74016137328, -157.21230448735878, 0.1600000075995922, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518364902066047E9, 0.0, 2022-05-06 12:28:10.206
6.0, -263.0701727331616, -214.89278150396422, -225.34393193013966, -205.28497851779684, 0.1600000075995922, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518364902075527E9, 0.0, 2022-05-06 12:28:10.207
6.0, -282.7046475005336, -202.42769495164976, -213.2528353733942, -204.66415512515232, 0.1600000075995922, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518364902075527E9, 0.0, 2022-05-06 12:28:10.207
7.0, -235.55198885919526, -80.00206990214065, -120.12184667680413, -152.6421467415057, 0.1600000075995922, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518364902205997E9, 0.0, 2022-05-06 12:28:10.220
7.0, -224.84839518601075, -101.97024224186316, -137.01871467661113, -152.91889933822677, 0.1600000075995922, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518364902205997E9, 0.0, 2022-05-06 12:28:10.220
8.0, -282.2334201061167, -221.36654832726344, -230.56109236832708, -207.13622899586335, 0.1600000075995922, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518364902365932E9, 0.0, 2022-05-06 12:28:10.236
8.0, -296.1645474410616, -197.5246861097403, -211.3230469962582, -209.2343128710054, 0.1600000075995922, 0.11200000531971455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518364902365932E9, 0.0, 2022-05-06 12:28:10.236
