%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
22.0, 47.48924963735044, 67.13868400454521, 63.86627154331654, 28.96178525686264, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836766847971E9, 0.0, 2022-05-06 12:32:46.847
22.0, 256.1644474649802, 123.11376664135605, 174.4551132330671, 176.10440911352634, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836766847971E9, 0.0, 2022-05-06 12:32:46.847
0.0, -215.59027284570038, -55.87223538802937, -119.24110023723915, -156.84579429170117, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836766872949E9, 0.0, 2022-05-06 12:32:46.872
1.0, -235.74833360686898, -137.25993822375312, -157.6910116816871, -177.31800664914772, 0.12800000607967377, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367669030528E9, 0.0, 2022-05-06 12:32:46.903
1.0, -304.5811922913417, -259.9249168704264, -249.47937629418448, -239.00391651829705, 0.12800000607967377, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367669030528E9, 0.0, 2022-05-06 12:32:46.903
2.0, -279.15735239256173, -177.5461405464448, -213.50901852035895, -207.17362799542025, 0.06400000303983688, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367669049356E9, 0.0, 2022-05-06 12:32:46.904
2.0, -204.29203507956117, -51.5975297386758, -114.05759889865294, -137.98547881515697, 0.06400000303983688, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367669049356E9, 0.0, 2022-05-06 12:32:46.904
3.0, -234.34961102344096, -134.98607905069366, -149.19021908240393, -168.0954133584164, 0.06400000303983688, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367669059336E9, 0.0, 2022-05-06 12:32:46.905
3.0, -301.6154516264796, -254.23652903782204, -244.81198114948347, -228.08340864768252, 0.06400000303983688, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367669059336E9, 0.0, 2022-05-06 12:32:46.905
4.0, -277.4257787130773, -166.28904167981818, -194.4056095466949, -190.97986118728295, 0.06400000303983688, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367669160624E9, 0.0, 2022-05-06 12:32:46.916
4.0, -211.06873379927129, -54.02098490996286, -123.54572508623824, -150.84699476277456, 0.06400000303983688, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367669160624E9, 0.0, 2022-05-06 12:32:46.916
5.0, -228.08153869770467, -136.59423603164032, -157.088887788821, -171.40522481920198, 0.06400000303983688, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367669309864E9, 0.0, 2022-05-06 12:32:46.930
5.0, -307.83490525279194, -264.8167060124688, -255.83346631890163, -241.2403766917996, 0.06400000303983688, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367669309864E9, 0.0, 2022-05-06 12:32:46.930
6.0, -281.3227544669062, -172.23922250932083, -208.69950717734173, -205.5280720149167, 0.06400000303983688, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367669319289E9, 0.0, 2022-05-06 12:32:46.931
6.0, -211.73817589133978, -53.123408920597285, -119.69736803183332, -150.85447456268594, 0.06400000303983688, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367669319289E9, 0.0, 2022-05-06 12:32:46.931
7.0, -236.71322779543698, -143.95435914443806, -148.4609385910444, -165.49244298925623, 0.06400000303983688, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836766945982E9, 0.0, 2022-05-06 12:32:46.945
7.0, -290.7024235557765, -245.52630204102024, -223.976998496335, -188.42176961759105, 0.06400000303983688, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836766945982E9, 0.0, 2022-05-06 12:32:46.945
8.0, -264.7849168628454, -162.9119120198302, -204.43976112781093, -194.71976114297286, 0.06400000303983688, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836766960982E9, 0.0, 2022-05-06 12:32:46.960
8.0, -204.08260068204254, -46.08491720398888, -115.17208908544853, -157.15246608806774, 0.06400000303983688, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836766960982E9, 0.0, 2022-05-06 12:32:46.960
9.0, -224.78668683674186, -136.78123102942482, -151.13496705936268, -167.1005999702029, 0.06400000303983688, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65183676696194E9, 0.0, 2022-05-06 12:32:46.961
9.0, -297.3931045765057, -253.97847594087943, -242.34738707868382, -225.76841057511047, 0.06400000303983688, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65183676696194E9, 0.0, 2022-05-06 12:32:46.961
10.0, -288.3949052831158, -175.50415517063811, -218.63268145965412, -215.4874255969189, 0.06400000303983688, 0.12800000607967377, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367669759889E9, 0.0, 2022-05-06 12:32:46.975
10.0, -207.44103084225208, -58.27699105953798, -118.66141574410722, -151.4191994559951, 0.06400000303983688, 0.12800000607967377, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367669759889E9, 0.0, 2022-05-06 12:32:46.975
11.0, -239.05066526774317, -143.4569524503313, -162.62019982328638, -171.67823751596734, 0.06400000303983688, 0.06400000303983688, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367670080135E9, 0.0, 2022-05-06 12:32:47.008
11.0, -313.4036162868142, -259.3340126774274, -257.5500803985633, -247.9908961118199, 0.06400000303983688, 0.06400000303983688, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367670080135E9, 0.0, 2022-05-06 12:32:47.008
12.0, -270.4994839951396, -158.5773679711856, -198.32502470025793, -200.03041908005252, 0.09600000455975533, 0.06400000303983688, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836767008927E9, 0.0, 2022-05-06 12:32:47.008
12.0, -209.21748332120478, -55.41222769347951, -118.50433994596824, -147.2342514055781, 0.09600000455975533, 0.06400000303983688, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836767008927E9, 0.0, 2022-05-06 12:32:47.008
13.0, -244.2229469064623, -176.83555955486372, -178.61575193377212, -191.2977526835166, 0.09600000455975533, 0.06400000303983688, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367670099258E9, 0.0, 2022-05-06 12:32:47.009
13.0, -310.8417848171666, -267.2476409836672, -252.8826852538623, -231.00801041303203, 0.09600000455975533, 0.06400000303983688, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367670099258E9, 0.0, 2022-05-06 12:32:47.009
14.0, -255.80167716927826, -127.1135896439664, -176.48774885898456, -174.28120788512751, 0.09600000455975533, 0.06400000303983688, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836767010924E9, 0.0, 2022-05-06 12:32:47.010
14.0, -190.99669073708355, -31.510527076665312, -103.15205062786117, -147.51474390225485, 0.09600000455975533, 0.06400000303983688, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836767010924E9, 0.0, 2022-05-06 12:32:47.010
15.0, -252.3834086097777, -183.24200817896053, -179.775120920036, -191.27905318373814, 0.09600000455975533, 0.06400000303983688, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367670209804E9, 0.0, 2022-05-06 12:32:47.020
15.0, -313.6280102841556, -274.7386605949141, -257.67723699705675, -236.64403964625672, 0.09600000455975533, 0.06400000303983688, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367670209804E9, 0.0, 2022-05-06 12:32:47.020
16.0, -253.72229279391468, -127.83539033541456, -178.26046143798158, -177.34792584879324, 0.09600000455975533, 0.06400000303983688, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367670360372E9, 0.0, 2022-05-06 12:32:47.036
16.0, -182.51085773762316, -23.054613276850432, -80.58923419518396, -93.37221224373206, 0.09600000455975533, 0.06400000303983688, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367670360372E9, 0.0, 2022-05-06 12:32:47.036
17.0, -238.17178877815604, -174.89081157790497, -173.35371269611642, -177.60971884569153, 0.09600000455975533, 0.06400000303983688, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367670510175E9, 0.0, 2022-05-06 12:32:47.051
17.0, -307.01960706245154, -264.4015771173872, -265.19443590799347, -259.05352018075064, 0.09600000455975533, 0.06400000303983688, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367670510175E9, 0.0, 2022-05-06 12:32:47.051
18.0, -269.58694840595126, -127.88400903483853, -190.04114629840478, -203.77031903574243, 0.09600000455975533, 0.06400000303983688, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65183676705193E9, 0.0, 2022-05-06 12:32:47.051
18.0, -199.36658683791757, -38.11893029836938, -98.30514028528705, -135.76023834152147, 0.09600000455975533, 0.06400000303983688, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65183676705193E9, 0.0, 2022-05-06 12:32:47.051
19.0, -242.03136553242803, -176.64482465712354, -166.60319327609614, -173.4359904951416, 0.09600000455975533, 0.06400000303983688, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367670660453E9, 0.0, 2022-05-06 12:32:47.066
19.0, -295.2613616017625, -254.75263523170725, -245.81427433760837, -220.22213894082233, 0.09600000455975533, 0.06400000303983688, 0.5120000243186951, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367670660453E9, 0.0, 2022-05-06 12:32:47.066
20.0, -254.96019967924803, -121.79919180693105, -186.6640166384168, -195.98010742804036, 0.09600000455975533, 0.06400000303983688, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367670979793E9, 0.0, 2022-05-06 12:32:47.097
20.0, -193.83901470340788, -40.08985757501796, -111.35365123068914, -153.69305862905458, 0.09600000455975533, 0.06400000303983688, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367670979793E9, 0.0, 2022-05-06 12:32:47.097
21.0, -259.3358826274052, -190.36277769459412, -186.55929943965748, -195.35554413544014, 0.09600000455975533, 0.09600000455975533, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367670989535E9, 0.0, 2022-05-06 12:32:47.098
21.0, -316.7096878476441, -275.1762288897298, -254.31132703693584, -231.84200810315087, 0.09600000455975533, 0.09600000455975533, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367670989535E9, 0.0, 2022-05-06 12:32:47.098
22.0, -247.1176294721663, -113.65742960339412, -176.33067306084558, -171.38278541946784, 0.11200000531971455, 0.09600000455975533, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367670999303E9, 0.0, 2022-05-06 12:32:47.099
22.0, -192.06256222445518, -32.44550206558779, -99.90955736627802, -138.98403210332617, 0.11200000531971455, 0.09600000455975533, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367670999303E9, 0.0, 2022-05-06 12:32:47.099
23.0, -252.55918390769511, -183.212088979315, -170.77692162664607, -179.9882952175103, 0.11200000531971455, 0.09600000455975533, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367671009412E9, 0.0, 2022-05-06 12:32:47.100
23.0, -312.1844089012593, -266.7277948898263, -257.26958790188655, -229.61676762951538, 0.11200000531971455, 0.09600000455975533, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367671009412E9, 0.0, 2022-05-06 12:32:47.100
24.0, -259.3433624273166, -131.55285089137033, -192.5132201691158, -193.99048065161332, 0.11200000531971455, 0.09600000455975533, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367671109705E9, 0.0, 2022-05-06 12:32:47.110
24.0, -201.47589041292667, -48.61308957403526, -113.16750270919874, -146.2394380173646, 0.11200000531971455, 0.09600000455975533, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367671109705E9, 0.0, 2022-05-06 12:32:47.110
25.0, -257.73520544636995, -195.93522862857208, -189.42406280571595, -191.01352028688416, 0.11200000531971455, 0.09600000455975533, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367671260004E9, 0.0, 2022-05-06 12:32:47.126
25.0, -310.2321811243892, -269.0689722620882, -259.3302727774717, -232.17485919920728, 0.11200000531971455, 0.09600000455975533, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367671260004E9, 0.0, 2022-05-06 12:32:47.126
26.0, -241.64241593703628, -118.28368584858254, -168.49558265367523, -169.63251224020496, 0.11200000531971455, 0.09600000455975533, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367671730144E9, 0.0, 2022-05-06 12:32:47.173
26.0, -186.81922248657793, -32.999007259029895, -96.89519800199196, -122.57709099771455, 0.11200000531971455, 0.09600000455975533, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367671730144E9, 0.0, 2022-05-06 12:32:47.173
27.0, -252.10665601305664, -188.41054991772398, -183.59729867475107, -195.7407538308762, 0.11200000531971455, 0.09600000455975533, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367671739492E9, 0.0, 2022-05-06 12:32:47.173
27.0, -302.4494493165985, -259.64816427370533, -244.48660985333845, -215.50612509669736, 0.11200000531971455, 0.09600000455975533, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367671739492E9, 0.0, 2022-05-06 12:32:47.173
28.0, -251.50453212019056, -120.47526722261682, -182.4790685879998, -191.65678307926282, 0.11200000531971455, 0.09600000455975533, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836767174955E9, 0.0, 2022-05-06 12:32:47.174
28.0, -192.17475922312587, -32.46420156536624, -96.30803370894864, -128.9648401220329, 0.11200000531971455, 0.09600000455975533, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836767174955E9, 0.0, 2022-05-06 12:32:47.174
29.0, -248.20968025922775, -188.47038831701502, -184.24056146712974, -195.64725633198395, 0.11200000531971455, 0.09600000455975533, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836767175934E9, 0.0, 2022-05-06 12:32:47.175
29.0, -308.9606151394546, -271.5522658326663, -252.19080376205966, -236.6515194461681, 0.11200000531971455, 0.09600000455975533, 0.7680000364780426, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836767175934E9, 0.0, 2022-05-06 12:32:47.175
30.0, -249.9749130383134, -116.95228146435693, -171.20327022159472, -178.45867613563314, 0.11200000531971455, 0.09600000455975533, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367671859908E9, 0.0, 2022-05-06 12:32:47.185
30.0, -171.64644836634398, -29.412443201523274, -86.15420532925054, -119.5215927339159, 0.11200000531971455, 0.09600000455975533, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367671859908E9, 0.0, 2022-05-06 12:32:47.185
31.0, -235.7819927064702, -174.46072308300063, -169.71852993918583, -169.38941874308512, 0.11200000531971455, 0.12800000607967377, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367671869872E9, 0.0, 2022-05-06 12:32:47.186
31.0, -306.1145512731746, -256.67494380893186, -253.48106924677268, -233.22951098671183, 0.11200000531971455, 0.12800000607967377, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367671869872E9, 0.0, 2022-05-06 12:32:47.186
32.0, -257.6491877473891, -116.32397827180102, -177.20580965047702, -179.56942642247304, 0.11200000531971455, 0.12800000607967377, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367672009847E9, 0.0, 2022-05-06 12:32:47.200
32.0, -188.82006896287203, -30.534413188230246, -98.82124647917226, -136.51195823261514, 0.11200000531971455, 0.12800000607967377, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367672009847E9, 0.0, 2022-05-06 12:32:47.200
33.0, -247.8581296633929, -175.915544165764, -166.24042298039421, -177.85281234281138, 0.11200000531971455, 0.12800000607967377, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367672019444E9, 0.0, 2022-05-06 12:32:47.201
33.0, -302.370911417529, -255.75118851987645, -241.6480257869698, -220.85044213337824, 0.11200000531971455, 0.12800000607967377, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367672019444E9, 0.0, 2022-05-06 12:32:47.201
34.0, -237.24055368918926, -103.39514412498102, -161.47579043684527, -160.63431294681504, 0.11200000531971455, 0.12800000607967377, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836767216022E9, 0.0, 2022-05-06 12:32:47.216
34.0, -180.50627136137336, -21.54369369475171, -86.85730652092025, -111.52568662865087, 0.11200000531971455, 0.12800000607967377, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836767216022E9, 0.0, 2022-05-06 12:32:47.216
35.0, -234.3309115236625, -176.12497856328264, -171.5810001171194, -174.49064228264615, 0.11200000531971455, 0.12800000607967377, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367672310255E9, 0.0, 2022-05-06 12:32:47.231
35.0, -301.3199995299801, -268.2611538716592, -259.169457079377, -239.81547480868176, 0.11200000531971455, 0.12800000607967377, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367672310255E9, 0.0, 2022-05-06 12:32:47.231
36.0, -263.91726007312536, -133.60979586699978, -191.58198508014902, -199.7013078839518, 0.11200000531971455, 0.12800000607967377, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367672319417E9, 0.0, 2022-05-06 12:32:47.231
36.0, -203.4692570893094, -48.62056937394664, -116.21926107304171, -145.35682162782177, 0.11200000531971455, 0.12800000607967377, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367672319417E9, 0.0, 2022-05-06 12:32:47.231
37.0, -261.2282720049843, -196.39897622307763, -187.72988812578842, -200.13139637885615, 0.11200000531971455, 0.12800000607967377, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367672460403E9, 0.0, 2022-05-06 12:32:47.246
37.0, -305.16087678447366, -265.5946052032523, -248.918391300831, -231.26606350997463, 0.11200000531971455, 0.12800000607967377, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367672460403E9, 0.0, 2022-05-06 12:32:47.246
38.0, -247.46170026808977, -111.0694188340567, -173.79128099093214, -179.12437832774594, 0.11200000531971455, 0.12800000607967377, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367672609875E9, 0.0, 2022-05-06 12:32:47.260
38.0, -183.10924173053354, -30.111804493237287, -91.94731036061421, -118.20140804955736, 0.11200000531971455, 0.12800000607967377, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367672609875E9, 0.0, 2022-05-06 12:32:47.260
39.0, -237.1096571907401, -175.8781451662071, -166.0197688830085, -164.33681390294805, 0.11200000531971455, 0.12800000607967377, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836767261991E9, 0.0, 2022-05-06 12:32:47.261
39.0, -301.63789102621377, -263.39180412935093, -254.8797918302007, -230.7574371160008, 0.11200000531971455, 0.12800000607967377, 0.8960000425577164, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651836767261991E9, 0.0, 2022-05-06 12:32:47.261
40.0, -250.8575294278562, -113.63499020365998, -175.43309707148, -187.6962290261872, 0.11200000531971455, 0.12800000607967377, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367672760181E9, 0.0, 2022-05-06 12:32:47.276
40.0, -181.32530945166945, -33.51885335287079, -94.40442463150248, -124.17028837883845, 0.11200000531971455, 0.12800000607967377, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367672760181E9, 0.0, 2022-05-06 12:32:47.276
41.0, -251.4110346212983, -183.26818747865036, -171.11725252261385, -170.4328508307226, 0.11200000531971455, 0.12800000607967377, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367672910066E9, 0.0, 2022-05-06 12:32:47.291
41.0, -303.86313149984926, -260.1455709678121, -256.6936433087103, -235.14807966398075, 0.11200000531971455, 0.12800000607967377, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367672910066E9, 0.0, 2022-05-06 12:32:47.291
42.0, -249.159614847973, -117.22903406107798, -176.49522865889594, -178.27916093776003, 0.12800000607967377, 0.12800000607967377, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367672919254E9, 0.0, 2022-05-06 12:32:47.291
42.0, -193.06485541258007, -37.61404380435124, -98.79132727952674, -128.20190053107217, 0.12800000607967377, 0.12800000607967377, 0.9600000455975533, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518367672919254E9, 0.0, 2022-05-06 12:32:47.291
