%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
70.0, -31.86394762247801, -104.26467086467892, -66.23362821526825, -57.56828001793474, 0.0, 0.0, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370362923765E9, 0.0, 2022-05-06 12:37:16.292
70.0, 189.22023825813085, 26.1606001900509, 91.3021776182577, 117.52261620759964, 0.0, 0.0, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370362923765E9, 0.0, 2022-05-06 12:37:16.292
0.0, -311.12975711375475, -239.13294306676835, -248.69960715342313, -229.609287829604, 0.0, 0.0, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651837036336378E9, 0.0, 2022-05-06 12:37:16.336
1.0, -245.90216198656708, -85.27345888968557, -142.16107711568475, -174.40462458366528, 0.0, 0.12800000607967377, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370363373432E9, 0.0, 2022-05-06 12:37:16.337
1.0, -209.22122322116047, -82.32641772460192, -117.39545960910618, -153.88379352679476, 0.0, 0.12800000607967377, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370363373432E9, 0.0, 2022-05-06 12:37:16.337
2.0, -277.85586720798165, -233.9681412279606, -217.56867992226034, -212.03175803786144, 0.12800000607967377, 0.12800000607967377, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370363523448E9, 0.0, 2022-05-06 12:37:16.352
2.0, -308.859637840651, -227.64771030284464, -244.20798730663955, -230.25255062198266, 0.12800000607967377, 0.12800000607967377, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370363523448E9, 0.0, 2022-05-06 12:37:16.352
3.0, -234.2187145249918, -76.20046159718186, -142.9614157062024, -160.3874795497395, 0.12800000607967377, 0.12800000607967377, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370363543377E9, 0.0, 2022-05-06 12:37:16.354
3.0, -212.92372417729348, -76.13314339797944, -110.28964969329536, -144.6761598358862, 0.12800000607967377, 0.12800000607967377, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370363543377E9, 0.0, 2022-05-06 12:37:16.354
4.0, -291.805694042705, -235.41922241076827, -228.37699079420418, -220.52133093727753, 0.12800000607967377, 0.12800000607967377, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370363654697E9, 0.0, 2022-05-06 12:37:16.365
4.0, -313.8823234811425, -234.65628281980753, -242.779345523566, -218.98423205548897, 0.12800000607967377, 0.12800000607967377, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370363654697E9, 0.0, 2022-05-06 12:37:16.365
5.0, -240.32597115263343, -76.2565600965172, -143.0698728049174, -160.75398974539712, 0.12800000607967377, 0.12800000607967377, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370363814392E9, 0.0, 2022-05-06 12:37:16.381
5.0, -214.57675995770842, -87.43512106407434, -129.80818756204098, -161.84978043241426, 0.12800000607967377, 0.12800000607967377, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370363814392E9, 0.0, 2022-05-06 12:37:16.381
6.0, -295.45209649950266, -240.34467065241188, -231.45866835769266, -232.40299309650436, 0.12800000607967377, 0.12800000607967377, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370363823457E9, 0.0, 2022-05-06 12:37:16.382
6.0, -312.8164519937709, -233.32113853562623, -247.42430126853287, -238.51024972414598, 0.12800000607967377, 0.12800000607967377, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370363823457E9, 0.0, 2022-05-06 12:37:16.382
7.0, -249.25685224682093, -86.14111567940563, -148.4403691412881, -167.60548646422103, 0.12800000607967377, 0.12800000607967377, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370364123943E9, 0.0, 2022-05-06 12:37:16.412
7.0, -216.656144333072, -81.90006912965328, -119.82265468034893, -144.16753344191238, 0.12800000607967377, 0.12800000607967377, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370364123943E9, 0.0, 2022-05-06 12:37:16.412
8.0, -284.7372831264511, -237.8202381823212, -223.93772954680026, -212.12899543670937, 0.12800000607967377, 0.12800000607967377, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370364133935E9, 0.0, 2022-05-06 12:37:16.413
8.0, -304.20720229577273, -225.61320472694933, -237.8164982823655, -218.8682951568626, 0.12800000607967377, 0.12800000607967377, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370364133935E9, 0.0, 2022-05-06 12:37:16.413
9.0, -243.5235856147483, -81.33908413629979, -148.38801054190844, -167.74386276258156, 0.12800000607967377, 0.12800000607967377, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518370364143407E9, 0.0, 2022-05-06 12:37:16.414
