%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, -212.8377064783126, -73.95091177383438, -128.76288552442566, -155.77244300441816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518371617100885E9, 0.0, 2022-05-06 12:39:21.710
1.0, -260.9776987079531, -198.32128480030224, -189.78683310141787, -195.87913012923673, 0.0, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518371617231312E9, 0.0, 2022-05-06 12:39:21.723
1.0, -309.0354131385684, -248.45838360628113, -250.72102307947353, -226.50891076633707, 0.0, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518371617231312E9, 0.0, 2022-05-06 12:39:21.723
2.0, -251.76258521713316, -113.41433610627428, -177.24320865003392, -185.17179655609652, 0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518371617400491E9, 0.0, 2022-05-06 12:39:21.740
2.0, -211.30808739643544, -67.48836465040222, -129.17427451955155, -161.51692933635786, 0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518371617400491E9, 0.0, 2022-05-06 12:39:21.740
3.0, -265.9068868495524, -205.25879921810701, -202.50997275067493, -207.91038828669116, 0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651837161741057E9, 0.0, 2022-05-06 12:39:21.741
3.0, -317.663362336345, -263.6722966260277, -260.01841436931863, -238.59626742312685, 0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651837161741057E9, 0.0, 2022-05-06 12:39:21.741
4.0, -260.0053247194737, -128.42255462845787, -183.71697547333315, -194.06153875077143, 0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651837161769111E9, 0.0, 2022-05-06 12:39:21.769
4.0, -203.71235058642924, -65.29304337641224, -125.58023066213354, -152.96377813769504, 0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651837161769111E9, 0.0, 2022-05-06 12:39:21.769
5.0, -264.934512861073, -201.7806922593154, -198.65413589635864, -201.26832596538588, 0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651837161770134E9, 0.0, 2022-05-06 12:39:21.770
5.0, -309.49542083311826, -246.11720623401925, -243.2786221676506, -228.3863405440934, 0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651837161770134E9, 0.0, 2022-05-06 12:39:21.770
6.0, -268.78286991547793, -124.10297017963603, -186.67523633828387, -196.1521428260021, 0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518371617711425E9, 0.0, 2022-05-06 12:39:21.771
6.0, -220.7700342843309, -77.6122738304548, -129.32013061782345, -159.88259305572137, 0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518371617711425E9, 0.0, 2022-05-06 12:39:21.771
7.0, -264.25385106913745, -207.0763905965723, -204.67911472497508, -208.7817849763669, 0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518371617831678E9, 0.0, 2022-05-06 12:39:21.783
7.0, -327.5591376191005, -279.24897994147614, -274.992973791901, -255.4706960231997, 0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518371617831678E9, 0.0, 2022-05-06 12:39:21.783
8.0, -262.0211307955906, -129.3350902176462, -175.05910707591102, -184.98106165835634, 0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518371617991304E9, 0.0, 2022-05-06 12:39:21.799
8.0, -202.2425699038431, -70.37182751623914, -123.8187377830036, -150.9030932621099, 0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518371617991304E9, 0.0, 2022-05-06 12:39:21.799
9.0, -277.41081911325455, -211.35109624592587, -214.61602890724316, -222.55957641312853, 0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651837161800131E9, 0.0, 2022-05-06 12:39:21.800
9.0, -310.28453972376883, -249.61027279263362, -246.56225432874635, -230.55922241834924, 0.06400000303983688, 0.06400000303983688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651837161800131E9, 0.0, 2022-05-06 12:39:21.800
10.0, -260.6336279120296, -118.19392824964598, -174.63649838091806, -184.82772576017305, 0.06400000303983688, 0.06400000303983688, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518371618131135E9, 0.0, 2022-05-06 12:39:21.813
10.0, -209.16512472182512, -68.1989456419833, -124.52931877458468, -153.760376828257, 0.06400000303983688, 0.06400000303983688, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518371618131135E9, 0.0, 2022-05-06 12:39:21.813
11.0, -264.92329316120595, -200.23985347757116, -198.03331250371411, -200.05285847978666, 0.06400000303983688, 0.09600000455975533, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518371618292146E9, 0.0, 2022-05-06 12:39:21.829
11.0, -309.0802919380367, -243.68253136286512, -255.88956481823698, -238.9889569184743, 0.06400000303983688, 0.09600000455975533, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518371618292146E9, 0.0, 2022-05-06 12:39:21.829
12.0, -249.4924659440294, -112.887010212522, -167.70646376302466, -186.6640166384168, 0.09600000455975533, 0.09600000455975533, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518371618300545E9, 0.0, 2022-05-06 12:39:21.830
12.0, -202.99428979493678, -77.63845313014463, -123.77385898353532, -141.43366657430306, 0.09600000455975533, 0.09600000455975533, 0.5280000250786543, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518371618300545E9, 0.0, 2022-05-06 12:39:21.830
